 R   <X|d2/dR2|A> 
10.61459 -0.0008274652727907981
10.62177 -0.0008946068824622479
10.62895 -0.0009590164258461127
10.63613 -0.0010091063778177758
10.64332 -0.001083557699222948
10.6505 -0.0011674356218563373
10.65768 -0.0012132025786293107
10.66486 -0.001270315393480253
10.67204 -0.0013260621369338174
10.67922 -0.0013835941830472767
10.6864 -0.001435136948548112
10.69358 -0.0014778519696046393
10.70076 -0.001540171477827821
10.70794 -0.0015636487945582978
10.71513 -0.0016113400166002027
10.72231 -0.0016704889290573705
10.72949 -0.0017052832723044127
10.73667 -0.0017486209218851142
10.74385 -0.0017832295617425265
10.75103 -0.0018211848191004515
10.75821 -0.0018933763388537328
10.76539 -0.001871639189226026
10.77257 -0.002061825223510598
10.77975 -0.0020405189170333306
10.78693 -0.0013425115589459668
10.79412 -0.0017712756055325513
10.8013 -0.002570756925036611
10.80848 -0.002275815993513974
10.81566 -0.0020790075515017426
10.82284 -0.0021508085550062408
10.83002 -0.0021660080191462606
10.8372 -0.002191077361680821
10.84438 -0.002215177220273613
10.85156 -0.0022438800805597266
10.85874 -0.002255969764942776
10.86593 -0.002280300981820931
10.87311 -0.0023110661369911013
10.88029 -0.0023264528414656586
10.88747 -0.002347612975830065
10.89465 -0.0023712439768281213
10.90183 -0.0023915247493813585
10.90901 -0.0024087322282687175
10.91619 -0.002433602355708381
10.92337 -0.0024469783623930017
10.93055 -0.0024648598059415095
10.93773 -0.0024725841920119175
10.94492 -0.0024845667452195945
10.9521 -0.0025474045784935656
10.95928 -0.002344786792111252
10.96646 -0.002307672715726479
10.97364 -0.002783586292078921
10.98082 -0.0027724627290963725
10.988 -0.0025573855777188785
10.99518 -0.002610502514053931
11.00236 -0.002613145551126341
11.00954 -0.0026241810191683966
11.01673 -0.0026403518599945547
11.02391 -0.0026568819840792697
11.03109 -0.0026609664301977583
11.03827 -0.0026786788165994633
11.04545 -0.002692750273629097
11.05263 -0.0027032301271593595
11.05981 -0.002722007457750789
11.06699 -0.0027227376014649163
11.07417 -0.0027350630539297385
11.08135 -0.0027416184170701817
11.08854 -0.0027522857534066636
11.09572 -0.0027726498095171446
11.1029 -0.002775884106910178
11.11008 -0.002787201775198428
11.11726 -0.0027981853332926772
11.12444 -0.0028066324847368248
11.13162 -0.0028178109956688404
11.1388 -0.0028249392100572774
11.14598 -0.0028359119973411437
11.15316 -0.002849456585061377
11.16034 -0.0028489093153483127
11.16753 -0.0028522727626059223
11.17471 -0.002869096774796553
11.18189 -0.002879679547133046
11.18907 -0.002886807410219877
11.19625 -0.002894065480495655
11.20343 -0.0029052671463269293
11.21061 -0.0029109076354369347
11.21779 -0.0029143030861616594
11.22497 -0.002933149606844251
11.23215 -0.0029306039119167985
11.23934 -0.0029348365449683458
11.24652 -0.0029533085784554615
11.2537 -0.002957526640968878
11.26088 -0.002966238789199423
11.26806 -0.0029710633917760148
11.27524 -0.0029814473855581352
11.28242 -0.002988271897594314
11.2896 -0.0029924136409469606
11.29678 -0.002997904796217187
11.30396 -0.003013270432440691
11.31114 -0.003011347046588601
11.31833 -0.003012822956943202
11.32551 -0.0030329912629550723
11.33269 -0.0030372980605051
11.33987 -0.0030222665989721757
11.34705 -0.002971488275428596
11.35423 -0.0029146065926105706
11.36141 -0.002863005848020311
11.36859 -0.002802433322162182
11.37577 -0.0027514382992353805
11.38295 -0.0026966673976238334
11.39014 -0.002642418818091816
11.39732 -0.0025964994049560907
11.4045 -0.002541563593338206
11.41168 -0.0024975505075048275
11.41886 -0.002453449967976473
11.42604 -0.00240535034953227
11.43322 -0.0023544083442216496
11.4404 -0.002308837761772512
11.44758 -0.0022684360139051014
11.45476 -0.002226299995452839
11.46194 -0.0021795754189720302
11.46913 -0.0021331988003223928
11.47631 -0.0020988918813398356
11.48349 -0.0020574060493053423
11.49067 -0.0020123991698470815
11.49785 -0.0019807308195770135
11.50503 -0.001941230688523659
11.51221 -0.001898289055891348
11.51939 -0.0018690943367004915
11.52657 -0.0018297650137373625
11.53375 -0.0017894821125273924
11.54094 -0.0017572227160868945
11.54812 -0.00172354110326733
11.5553 -0.0016917628255936129
11.56248 -0.0016532676515596638
11.56966 -0.0016222038909845659
11.57684 -0.0015947874514551522
11.58402 -0.0015573511086206973
11.5912 -0.0015288891448824887
11.59838 -0.0015038684205015188
11.60556 -0.0014631237535352383
11.61275 -0.001436792721586977
11.61993 -0.0014107700388883543
11.62711 -0.0013784219500443586
11.63429 -0.001351763102096753
11.64147 -0.00132816829267876
11.64865 -0.0012947100054164378
11.65583 -0.0013093423017420806
11.66301 -0.0010261730565471552
11.67019 -0.0012035937567617247
11.67737 -0.001514629616655721
11.68455 -0.0011237843237351496
11.69174 -0.0010729965566731918
11.69892 -0.0011160594260933737
11.7061 -0.001237386349707842
11.71328 -0.0010798290025261018
11.72046 -0.0008495048942626358
11.72764 -0.0013549177179550344
11.73482 -0.000915009675915409
11.742 -0.0007296659155769989
11.74918 -0.0009129810132535306
11.75636 -0.0007281695835911135
11.76355 -0.0012700459867262042
11.77073 -0.0008476880269421248
11.77791 -0.0007412219835177407
11.78509 -0.0009427200855025252
11.79227 -0.0011738034119121422
11.79945 -0.0006614504139160916
11.80663 -0.00052275639379185
11.81381 -0.0014131586543405601
11.82099 -0.0006227996766681946
11.82817 -0.00045179422846795527
11.83535 -0.0008065532449051565
11.84254 -0.0006732908443648362
11.84972 -0.0006837975579669974
11.8569 -0.0006805643419674639
11.86408 -0.0006647845343119277
11.87126 -0.0006474673966385569
11.87844 -0.0006282406780396478
11.88562 -0.0006150655066782528
11.8928 -0.0005995678864666651
11.89998 -0.0005850562853394695
11.90716 -0.0005656472942114114
11.91435 -0.0005527863575313324
11.92153 -0.0005415836642457819
11.92871 -0.0005221412826837345
11.93589 -0.0005118782530040208
11.94307 -0.0004981486448391405
11.95025 -0.00048371851009902786
11.95743 -0.00047022792269426825
11.96461 -0.00045623148999852437
11.97179 -0.00044320913056167537
11.97897 -0.00042931605812228835
11.98615 -0.0004185879855853281
11.99334 -0.0004029866900204807
12.00052 -0.00039253639598637213
12.0077 -0.0003797895090619269
12.01488 -0.0003721557055033048
12.02206 -0.0003574235753180015
12.02924 -0.00034018652893128324
12.03642 -0.0003385373567319731
12.0436 -0.000317335696125779
12.05078 -0.0003467833280732224
12.05796 -0.00010767708207848456
12.06515 -0.00013721006509850224
12.07233 -0.00033666403726535543
12.07951 -0.00039875672927323203
12.08669 -0.00044709173920592715
12.09387 4.3179864396418824e-5
12.10105 -0.00017071530561212257
12.10823 -0.0007419570323893753
12.11541 -0.00020229926297790613
12.12259 2.4539512719758214e-5
12.12977 -0.00022972790746436536
12.13696 -0.00025297643210142086
12.14414 -0.00016121861140195315
12.15132 -0.00023211686478368958
12.1585 -0.00017659507949016628
12.16568 -3.096851056584387e-5
12.17286 -0.00021183662124716593
12.18004 -1.0596211196482047e-5
12.18722 -4.77929305983598e-5
12.1944 -0.00033940714935673814
12.20158 -0.00011888193925452423
12.20876 -0.00014786151618728579
12.21595 -7.612244403834751e-5
12.22313 -0.00026463530840035743
12.23031 -0.0003635512271161535
12.23749 0.00023139470950280744
12.24467 0.0003513529013281216
12.25185 7.645620738185302e-5
12.25903 -0.0004289286740552328
12.26621 -0.000576547405301181
12.27339 0.00021825025792149345
12.28057 0.00018241987351987461
12.28776 -8.281361305407031e-5
12.29494 0.00014125662823421948
12.30212 -3.988301632631196e-5
12.3093 -4.588971807138056e-6
12.31648 1.3605679067668481e-6
12.32366 -2.1384087406835754e-5
12.33084 0.00016347490440424462
12.33802 1.771568508080509e-5
12.3452 -0.00013415932846989943
12.35238 6.506684081239542e-5
12.35956 -4.183210255845003e-5
12.36675 5.469936518390013e-5
12.37393 4.666208044653635e-5
12.38111 2.9373391687081225e-5
12.38829 0.0001938424824593482
12.39547 -0.0003269793841458457
12.40265 6.871396733518822e-5
12.40983 0.0004644260641581927
12.41701 -0.0003123144213251014
12.42419 0.00021348782354604337
12.43137 0.00015262717747447995
12.43856 -4.722837930444079e-7
12.44574 0.00034394270562810523
12.45292 6.230524428967378e-5
12.4601 8.313909687892393e-5
12.46728 0.00030278659818491863
12.47446 -0.00017029360300474354
12.48164 -2.8047805930181e-5
12.48882 0.0004356905910999822
12.496 7.697737442090997e-5
12.50318 0.0001424426864937685
12.51036 0.0001346850488576574
12.51755 0.0001391409242056718
12.52473 0.0001472016762360226
12.53191 0.00014734871355579307
12.53909 0.00014945235749601403
12.54627 0.00015922006670764495
12.55345 0.00016038741881070943
12.56063 0.0001891187504154921
12.56781 2.2403977541094494e-5
12.57499 0.00017104861959736103
12.58217 0.00031690229348131443
12.58936 0.0001556933515706167
12.59654 0.00019367405543562423
12.60372 0.0001390766276242408
12.6109 0.0004430123342179519
12.61808 0.00019281153164197977
12.62526 -5.458961705784716e-5
12.63244 0.00024121708464941032
12.63962 0.0001944915765862809
12.6468 0.00020600328358081395
12.65398 0.000210911082523012
12.66117 0.00020998856511240664
12.66835 0.00021055511908340695
12.67553 0.00021808375088491495
12.68271 0.00021742485537160777
12.68989 0.0002313436985675784
12.69707 0.00018853424568386753
12.70425 0.0004383538623592847
12.71143 0.00023172718364961118
12.71861 2.015254343561406e-5
12.72579 0.00027268153375252426
12.73297 0.0002304669734842371
12.74016 0.0002793842406184993
12.74734 0.0002427371262882827
12.75452 0.00021504658593023113
12.7617 0.00025401064438517287
12.76888 0.0002464433703454432
12.77606 0.00025665643753988444
12.78324 0.0002459462371162889
12.79042 0.0003320807278383154
12.7976 0.0002984065421897759
12.80478 -7.125543145751764e-5
12.81197 0.00019442320645161277
12.81915 0.0008310043714110204
12.82633 8.389635931403065e-5
12.83351 -0.00018705847699218778
12.84069 0.00023609706008913617
12.84787 0.0008097304149348308
12.85505 0.0005219670026297544
12.86223 -0.0002295856876111699
12.86941 0.0002342244372070828
12.87659 0.0004213764075931128
12.88377 0.00035693080104638394
12.89096 0.000280128203531165
12.89814 0.00034453459571145615
12.90532 0.00030938657027810624
12.9125 5.1326689209718765e-5
12.91968 0.00030568546121745934
12.92686 0.0004718574554564945
12.93404 0.0002649393336301822
12.94122 0.0003069322284333624
12.9484 0.0002983629779456351
12.95558 0.0002998613041807568
12.96277 0.0003086176140328832
12.96995 0.0003027209629698521
12.97713 0.00030496405609716274
12.98431 0.00031243873135969113
12.99149 0.00031397476951305236
12.99867 0.0002903633244372552
13.00585 0.0004293072202303537
13.01303 0.00031460437305057113
13.02021 0.0002000523943540409
13.02739 0.00033839743783520965
13.03458 0.0003132450975749957
13.04176 0.0003197501092592535
13.04894 0.00032226156545186725
13.05612 0.0003228601533107953
13.0633 0.00032236355187580004
13.07048 0.000324925456113032
13.07766 0.00032708855579168287
13.08484 0.00032872836209337197
13.09202 0.0003284765445340286
13.0992 0.00032909502123379896
13.10638 0.000332092202630962
13.11357 0.0003310369198490878
13.12075 0.00032994312143186106
13.12793 0.000339031630729931
13.13511 0.00032601357873760195
13.14229 0.0003965859554300692
13.14947 -2.886157844706982e-5
13.15665 0.00022107754636300635
13.16383 0.0007254280510294031
13.17101 0.0003929512494960905
13.17819 0.0003313289813806575
13.18538 0.00034469192863704595
13.19256 0.00034530559663190297
13.19974 0.00034225151055636933
13.20692 0.000345916734971372
13.2141 0.0003464774737679667
13.22128 0.0003479199690483876
13.22846 0.0003472914160210209
13.23564 0.0003471791455592411
13.24282 0.0003517238895019021
13.25 0.0003502058528708254
13.25718 0.0003526626473656484
13.26437 0.0003536274962322014
13.27155 0.00035462790770098544
13.27873 0.0003575365536072852
13.28591 0.0003541208608694454
13.29309 0.0003589925826221353
13.30027 0.0003595650726093306
13.30745 0.0003554640630126185
13.31463 0.0003615207646817291
13.32181 0.0003615445490243544
13.32899 0.0003598525306316888
13.33618 0.0003627990839195476
13.34336 0.0003626572468579064
13.35054 0.000365991026288599
13.35772 0.00036773910394829974
13.3649 0.00036447836653710514
13.37208 0.00036509477443086926
13.37926 0.00036426298935049743
13.38644 0.00036833506538478576
13.39362 0.0003723782572009263
13.4008 0.0003662098974311609
13.40798 0.00036571856911763183
13.41517 0.0003741106372281283
13.42235 0.00036897709386245594
13.42953 0.00037008177636956523
13.43671 0.00037447414093601104
13.44389 0.00036970012394067867
13.45107 0.0003721524843436939
13.45825 0.00037392234115467466
13.46543 0.0003726432272731935
13.47261 0.0003737089335817906
13.47979 0.00037497754362403443
13.48698 0.0003719070997729569
13.49416 0.00037330444399924403
13.50134 0.00037547066719837254
13.50852 0.00037891732579731387
13.5157 0.0003739894630414523
13.52288 0.00037353627979983537
13.53006 0.00037696916567174504
13.53724 0.0003749698609267202
13.54442 0.0003794675762109859
13.5516 0.00037834387827399087
13.55879 0.00037572968664295505
13.56597 0.0003775354719394771
13.57315 0.00037762136698286415
13.58033 0.00037716603870854105
13.58751 0.0003761768662183047
13.59469 0.00037900128038398275
13.60187 0.00038183078863142334
13.60905 0.00038088414948709247
13.61623 0.0003748015149042574
13.62341 0.0003755225855087993
13.63059 0.00037962075118695086
13.63778 0.0003779858065493327
13.64496 0.00038058808638426634
13.65214 0.0003813031113286406
13.65932 0.0003770111066011424
13.6665 0.000376856488991137
13.67368 0.00038480225721396937
13.68086 0.000379067488153975
13.68804 0.00037495354000185234
13.69522 0.0003804270529856182
13.7024 0.000382525546776906
13.70959 0.0003775163123637601
13.71677 0.0003751168897967688
13.72395 0.0003820829553184079
13.73113 0.00037931832346491915
13.73831 0.0003754906806857193
13.74549 0.0003766867871599047
13.75267 0.0003822861250663761
13.75985 0.0003787824700251399
13.76703 0.0003754097834720142
13.77421 0.0003804092980406557
13.78139 0.0003796674080880617
13.78858 0.0003760516572414115
13.79576 0.0003798947107516188
13.80294 0.00038207821315754164
13.81012 0.0003745169092083382
13.8173 0.0003769968542411446
13.82448 0.00037916506033585257
13.83166 0.0003787846967879201
13.83884 0.0003773451602774096
13.84602 0.00037371748396150377
13.8532 0.000378756659490022
13.86039 0.0003773758195214626
13.86757 0.00037368712596991727
13.87475 0.0003804045134600558
13.88193 0.00037595694753670534
13.88911 0.00037243043697370135
13.89629 0.0003801608845024551
13.90347 0.0003751857289440791
13.91065 0.00037395238369750344
13.91783 0.00037973295527156446
13.92501 0.0003731600840802832
13.93219 0.000372457905321358
13.93938 0.00037553622340701824
13.94656 0.00037364247287139773
13.95374 0.0003712213616386768
13.96092 0.0003757444191921306
13.9681 0.0003781704141818342
13.97528 0.0003695645277162098
13.98246 0.0003735793227120038
13.98964 0.00036865448983484125
13.99682 0.0003992176253006457
14.004 0.00022026310499150722
14.01119 0.0003499667486212686
14.01837 0.0006475735062930396
14.02555 0.00029629803461644644
14.03273 0.000546117781436962
14.03991 0.0004956698915507163
14.04709 0.00016944897792947744
14.05427 0.0003051367943670004
14.06145 0.00023487768182280368
14.06863 0.0001584856327168943
14.07581 0.00044743899359567674
14.083 0.000585179609237529
14.09018 0.00033364326938378357
14.09736 0.00037757461789212547
14.10454 0.0003711398161789526
14.11172 0.00036032879201657606
14.1189 0.0003648962386008729
14.12608 0.0003707415962983186
14.13326 0.00036471880372725704
14.14044 0.0003673810964001449
14.14762 0.0003688333829740777
14.1548 0.00036332444255199374
14.16199 0.00036610241748538696
14.16917 0.00036645458720097664
14.17635 0.000363250020325331
14.18353 0.00036584482999497037
14.19071 0.00036508872239022724
14.19789 0.00036195883038073586
14.20507 0.0003653134120686955
14.21225 0.00036559376457040427
14.21943 0.00036115430738010805
14.22661 0.00036028490375217704
14.2338 0.0003637048281917294
14.24098 0.0003614667386273725
14.24816 0.00036237074118336207
14.25534 0.00035994013149781334
14.26252 0.00035769286074037053
14.2697 0.0003632818021839266
14.27688 0.00036069770459636004
14.28406 0.0003603485311929361
14.29124 0.0003603637594156683
14.29842 0.0003559872934174969
14.3056 0.0003609129038339531
14.31279 0.00035764193120075053
14.31997 0.0003566410979180682
14.32715 0.00035720720780126503
14.33433 0.0003558928985633116
14.34151 0.00035875139218476647
14.34869 0.00035519461959239657
14.35587 0.00035812930816959596
14.36305 0.00035641325121329906
14.37023 0.00035385346995422126
14.37741 0.00035546292181729423
14.3846 0.0003538722779033862
14.39178 0.0003575297902298566
14.39896 0.0003231313145355713
14.40614 0.0005272190833544319
14.41332 0.0003523990823364528
14.4205 0.00017913920246662935
14.42768 0.000386594157050723
14.43486 0.00031936757686022667
14.44204 0.0005111841601433111
14.44922 0.00035938158547251046
14.4564 0.00016626460050180497
14.46359 0.0005182876200665506
14.47077 0.0006296805806143104
14.47795 0.00015770785930398416
14.48513 9.983804142911954e-5
14.49231 0.0003858658416500748
14.49949 0.000339275652581387
14.50667 0.00035677569369391355
14.51385 0.0003502309620534627
14.52103 0.0003458934959624912
14.52821 0.0003468092908224578
14.5354 0.0003460731231577683
14.54258 0.0003458168112386027
14.54976 0.00034573428478487666
14.55694 0.00034277792612536856
14.56412 0.00034577096920456704
14.5713 0.0003438186757855719
14.57848 0.00034332680035025436
14.58566 0.00034461054369795517
14.59284 0.0003449438149091371
14.60002 0.00034365470594743754
14.60721 0.0003405909054802808
14.61439 0.0003400043833939217
14.62157 0.000344418656641336
14.62875 0.00034288211820615935
14.63593 0.00033864412397358534
14.64311 0.00033987308512948216
14.65029 0.00033887727270740154
14.65747 0.00034021231571740925
14.66465 0.00034094911255058317
14.67183 0.0003429644354394213
14.67901 0.0003379266067591738
14.6862 0.0003336365544871207
14.69338 0.0003388042768613726
14.70056 0.0003379750660557585
14.70774 0.0003345090807452789
14.71492 0.0003361666318789743
14.7221 0.0003375938018661174
14.72928 0.00033529849495647824
14.73646 0.00033887397536916375
14.74364 0.00033324983325376523
14.75082 0.0003324027622031374
14.75801 0.00033854909541549934
14.76519 0.0003328343346841724
14.77237 0.0003314123703449075
14.77955 0.0003314277507578234
14.78673 0.00033525707544800726
14.79391 0.00033149607206697687
14.80109 0.0003304833430247292
14.80827 0.0003317306973027519
14.81545 0.00033339958563778215
14.82263 0.0003302962801569088
14.82981 0.0003275664226512053
14.837 0.00033156308253095353
14.84418 0.00032967206308563273
14.85136 0.00032991271102835666
14.85854 0.0003274588504394241
14.86572 0.0003279146923471347
14.8729 0.0003247651536189187
14.88008 0.00032921228498922894
14.88726 0.0003306980274440128
14.89444 0.00032565826537755244
14.90162 0.0003237515172733297
14.90881 0.0003249803651080895
14.91599 0.00032788445424634515
14.92317 0.0003245018061978099
14.93035 0.00032243826212142784
14.93753 0.0003243331301596231
14.94471 0.00032345770610804034
14.95189 0.0003241186179765834
14.95907 0.00032391778947754254
14.96625 0.0003217948855588953
14.97343 0.00032093885955130383
14.98061 0.000319989316664451
14.9878 0.00032255405856684844
14.99498 0.0003222249844622056
15.00216 0.00032039702823911617
15.00934 0.00031797180299474373
15.01652 0.0003206432219586108
15.0237 0.0003212012490125455
15.03088 0.0003182148770987604
15.03806 0.0003163380281352143
15.04524 0.00031693323638800784
15.05242 0.00031831334190990694
15.05961 0.000316749224255818
15.06679 0.00031670727340227006
15.07397 0.00031741707309658967
15.08115 0.00031632851474498286
15.08833 0.00031414950706226224
15.09551 0.00031475364776009684
15.10269 0.00031647547590479873
15.10987 0.00031429201030932336
15.11705 0.00031215135873932827
15.12423 0.0003136718919648058
15.13142 0.00030856238856856065
15.1386 0.00030748840280230146
15.14578 0.00030693128952950213
15.15296 0.0003034624118300167
15.16014 0.0003058175403810903
15.16732 0.00029843678957373096
15.1745 0.0002990912530451325
15.18168 0.0002947086025489298
15.18886 0.0002902413271640298
15.19604 0.00029690189415061826
15.20322 0.00029260220754986064
15.21041 0.000286022243495353
15.21759 0.0002885784286141467
15.22477 0.00029000096308646236
15.23195 0.0002822975729200586
15.23913 0.0002859266192248892
15.24631 0.00025298250161653847
15.25349 0.0004392983251986984
15.26067 0.00027700104122037566
15.26785 0.00011526735118673385
15.27503 0.00029877631701913257
15.28222 0.00026442658326370427
15.2894 0.0002736837175652797
15.29658 0.00026821891058685047
15.30376 0.0002673949898063862
15.31094 0.0002701715400741342
15.31812 0.00026342815510279325
15.3253 0.000260075250911129
15.33248 0.00026262303673113
15.33966 0.00025981286497636966
15.34684 0.00025540500731502527
15.35402 0.0002548095061959547
15.36121 0.00025973359910311114
15.36839 0.0002399617562342516
15.37557 0.000319329832627408
15.38275 0.00025090842936786303
15.38993 0.0001790076509312692
15.39711 0.00025906946441851716
15.40429 0.0002442154646854069
15.41147 0.000245789372794289
15.41865 0.00024372141108807078
15.42583 0.0002415154317293709
15.43302 0.0002372456911541684
15.4402 0.00023532322165044315
15.44738 0.00026695475758571846
15.45456 7.722844077850158e-5
15.46174 0.00023502942455249823
15.46892 0.0003897580307425411
15.4761 0.0002042608208991182
15.48328 0.00023590205661764007
15.49046 0.00022973868529778906
15.49764 0.0002277025864237156
15.50483 0.00022666641291280674
15.51201 0.0002275583839737529
15.51919 0.0002223753350368756
15.52637 0.00022295831525187033
15.53355 0.00022288411886051753
15.54073 0.00022099572306966917
15.54791 0.00021394532389590584
15.55509 0.00024526083642335616
15.56227 4.598045908156069e-5
15.56945 0.00021698770136527245
15.57663 0.0003857315557397989
15.58382 0.00017529405813313719
15.591 0.0002752544934228167
15.59818 0.00020814937411425355
15.60536 0.0001693127262872336
15.61254 0.0002059334752959679
15.61972 0.00025737129032343104
15.6269 0.00022245188257790592
15.63408 5.576934370185666e-5
15.64126 0.00022006985333048614
15.64844 0.0002851178474180558
15.65563 0.0001741254656710152
15.66281 0.0002605775668653344
15.66999 0.0001918651124690384
15.67717 0.0001929740979024258
15.68435 -8.081530944846274e-5
15.69153 0.00019433123636695282
15.69871 0.00048140878257934937
15.70589 0.00017025610750485333
15.71307 6.051675715749596e-5
15.72025 0.0004881675116431962
15.72743 0.0002310188621558949
15.73462 -0.0002661895468070547
15.7418 0.00016907126969185646
15.74898 0.0006069989445097735
15.75616 0.0002501818554563616
15.76334 2.964728133859158e-5
15.77052 0.0003042754400267613
15.7777 0.0001401755296457372
15.78488 0.0003305586188456887
15.79206 -4.744398113905256e-5
15.79924 0.00011228574305539271
15.80643 0.0002506326988621423
15.81361 0.00011211845639579157
15.82079 -7.256715045967776e-7
15.82797 0.00017274431480024903
15.83515 0.00016812594287051165
15.84233 0.00018807023009673564
15.84951 0.00033344119243483214
15.85669 0.00013066551532053643
15.86387 0.0002868928467438472
15.87105 0.0001637177940693582
15.87823 0.0001657600734343621
15.88542 0.0005472873233366576
15.8926 0.00011091461455244619
15.89978 -0.00016635973296168018
15.90696 0.00022755616264332818
15.91414 0.00012326092432304303
15.92132 0.00018105975301493005
15.9285 0.00016562584704846
15.93568 0.00016566213237313504
15.94286 0.00016840038099797094
15.95004 0.00016174699853642867
15.95723 0.00019142727692962288
15.96441 -3.5208266723071803e-6
15.97159 0.0001663407379526231
15.97877 0.0002990315767516299
15.98595 0.00022866180447554479
15.99313 0.0002049187798035931
16.00031 -9.607525277886429e-5
16.00749 -2.2523883077183373e-5
16.01467 0.0004654130961577146
16.02185 0.00043790078281555236
16.02904 0.00010297004548503785
16.03622 3.202687478056724e-5
16.0434 6.772339221496784e-5
16.05058 0.00013494033430496563
16.05776 0.00016823918136551542
16.06494 -6.100854765412014e-5
16.07212 0.0001434594456890957
16.0793 0.0004482967054657736
16.08648 -0.00015465807896551244
16.09366 0.00012638013258186345
16.10084 0.0004959375870822455
16.10803 0.0001518535450037467
16.11521 -8.293033985646287e-5
16.12239 0.000165932694671704
16.12957 0.0004606705958663986
16.13675 8.565422262327727e-5
16.14393 1.7555792277290828e-5
16.15111 0.00016489590300725033
16.15829 0.00016116005565886178
16.16547 3.507617727212871e-5
16.17265 0.0002649137380393508
16.17984 0.00011626176923972987
16.18702 -4.216309397563653e-5
16.1942 0.0001124344597981769
16.20138 0.00029478713376609924
16.20856 0.0001814357423501342
16.21574 5.968400462749276e-5
16.22292 0.00024504620099519733
16.2301 0.00041785713612356885
16.23728 0.00010259924495549782
16.24446 -0.00020762265248480387
16.25164 0.0003021302006847121
16.25883 0.00014137197972839298
16.26601 0.00016009158377017782
16.27319 0.00022650680889561142
16.28037 0.0001257656569334557
16.28755 7.21939131698549e-5
16.29473 -2.4809769416002515e-5
16.30191 0.0004370173813458384
16.30909 0.00024667776944320885
16.31627 1.7754897299368847e-5
16.32345 -2.3875849080118712e-5
16.33064 -0.00011188485177092011
16.33782 -8.387717214794872e-5
16.345 0.0005848070241983325
16.35218 0.0006606533244060203
16.35936 -0.0002580085185706994
16.36654 -0.0002825172859703629
16.37372 -0.0001426129646520038
16.3809 0.000345076438301678
16.38808 0.0005370784267729787
16.39526 3.843256229453662e-5
16.40244 1.2791775316399657e-5
16.40963 0.00018353809600953725
16.41681 0.00015354175863424897
16.42399 0.0004526414257700744
16.43117 4.081597266707973e-5
16.43835 -0.00017828310915469814
16.44553 0.00038281566455523343
16.45271 0.00030955945066160216
16.45989 -5.809477823026699e-5
16.46707 0.00016998429722488433
16.47425 -1.842455704524035e-5
16.48144 -8.28139744109792e-5
16.48862 0.00015653887188784758
16.4958 0.0001342524108369536
16.50298 0.0002839429502689609
16.51016 5.8957992410537535e-5
16.51734 0.00017746248990166384
16.52452 0.00011945903624720426
16.5317 -6.42078337434803e-5
16.53888 -0.0001976051579416333
16.54606 0.00042898072403787027
16.55325 0.0003881786804463968
16.56043 -0.00022860355579939982
16.56761 0.00026012826575393263
16.57479 9.403389468944475e-5
16.58197 3.2723483337304606e-5
