 R   <X|d/dR|A> 
7.66322 -0.005440410865146517
7.6704 -0.004718317782056336
7.67758 -0.004004288861023525
7.68476 -0.003298395896518619
7.69194 -0.002600499795647998
7.69912 -0.0019107504705171974
7.7063 -0.0012291167278229154
7.71348 -0.0005555661560339709
7.72067 0.0001125520318514539
7.72785 0.0007699110080686966
7.73503 0.0014191531590899698
7.74221 0.0020603069230342164
7.74939 0.002693402545742435
7.75657 0.0033183922017983314
7.76375 0.0039353601160585505
7.77093 0.004544262685494765
7.77811 0.005145078601163672
7.78529 0.005737908970136679
7.79247 0.006322647437232959
7.79966 0.006901683585662094
7.80684 0.00747038848680176
7.81402 0.008031079385597578
7.8212 0.008583821276870074
7.82838 0.009128582294467974
7.83556 0.009665333829206202
7.84274 0.010194160645827594
7.84992 0.010715070998915333
7.8571 0.011228046747685877
7.86428 0.011733083469604555
7.87147 0.01223228187104905
7.87865 0.012721496108668906
7.88583 0.013202891916650195
7.89301 0.013676480848180184
7.90019 0.014142198723529897
7.90737 0.014600105735646435
7.91455 0.015050256554298452
7.92173 0.015492620428753379
7.92891 0.0159272112889709
7.93609 0.016354077845298187
7.94327 0.01677327368665721
7.95046 0.01718644888795598
7.95764 0.017590181864321902
7.96482 0.01798631548016999
7.972 0.018374853783690553
7.97918 0.018755726169921327
7.98636 0.019129077469816375
7.99354 0.01949486803780212
8.00072 0.019853083837830646
8.0079 0.020203836527937377
8.01508 0.020547153543313823
8.02227 0.020884422993125845
8.02945 0.021212875573481005
8.03663 0.021533450553355843
8.04381 0.021845149272614633
8.05099 0.022148199241893693
8.05817 0.02244286421703086
8.06535 0.02272944427210588
8.07253 0.023008095871112036
8.07971 0.023279151938272624
8.08689 0.02354281192702329
8.09408 0.023800720359794345
8.10126 0.02405034684026712
8.10844 0.024293405695748976
8.11562 0.024530013155851876
8.1228 0.024760422305009147
8.12998 0.024984923143832646
8.13716 0.02520366264926717
8.14434 0.025416874833561018
8.15152 0.025624810802070505
8.1587 0.025827658809921078
8.16588 0.02602566431754154
8.17307 0.026220113595486025
8.18025 0.026408925905571007
8.18743 0.026593446070871912
8.19461 0.026772368902970856
8.20179 0.026950476680282096
8.20897 0.027123369197232697
8.21615 0.02729270381245122
8.22333 0.027458765495982376
8.23051 0.027621586875545334
8.23769 0.027781378281855257
8.24488 0.02793915336372682
8.25206 0.028093865060835194
8.25924 0.028245744605123052
8.26642 0.028395243571432638
8.2736 0.028542601450814387
8.28078 0.028687945690587732
8.28796 0.028831361733584276
8.29514 0.028973103056590427
8.30232 0.029113181208004088
8.3095 0.029251875844723205
8.31668 0.02938915476827958
8.32387 0.029526228777976393
8.33105 0.029661332373376523
8.33823 0.029795393019839578
8.34541 0.02992876144185591
8.35259 0.030061176678483306
8.35977 0.030190686115268386
8.36695 0.030324945515516705
8.37413 0.03045613905092337
8.38131 0.03058703933157851
8.38849 0.030717797435359726
8.39568 0.03084932322124398
8.40286 0.03098002547169902
8.41004 0.03111065999033491
8.41722 0.031241832006340245
8.4244 0.03137316535494282
8.43158 0.031504842503386185
8.43876 0.031636944576378404
8.44594 0.031769551381023595
8.45312 0.031902711431247274
8.4603 0.03203650197172686
8.46748 0.03217104900133673
8.47467 0.03230703761611824
8.48185 0.03244310321875779
8.48903 0.03258003615974521
8.49621 0.032717857678255344
8.50339 0.03285660787799319
8.51057 0.03299159574793767
8.51775 0.03311720918266743
8.52493 0.033233475002278606
8.53211 0.03334048897190231
8.53929 0.03343839582083109
8.54648 0.033527938557085565
8.55366 0.033607834701343
8.56084 0.03367886196862252
8.56802 0.0337410911272579
8.5752 0.0337946819998151
8.58238 0.03383965348003873
8.58956 0.03387612354946183
8.59674 0.03390414929368604
8.60392 0.033923886918339016
8.6111 0.033935311764716786
8.61829 0.033939165285354636
8.62547 0.03393433141303957
8.63265 0.03392146582519527
8.63983 0.033900660555014464
8.64701 0.03387192684508008
8.65419 0.03383543516124808
8.66137 0.033791125206258134
8.66855 0.03373913593307872
8.67573 0.03367953555799093
8.68291 0.03361231157341833
8.69009 0.03353754076050655
8.69728 0.0334557561383815
8.70446 0.03336603416887636
8.71164 0.03326878163078234
8.71882 0.03316414258020348
8.726 0.03305206042131599
8.73318 0.032932607917555916
8.74036 0.03280569720259269
8.74754 0.03267127979109129
8.75472 0.03252945658926774
8.7619 0.032380027905243663
8.76909 0.03222357246827495
8.77627 0.03205898692162725
8.78345 0.0318866333825071
8.79063 0.031706429865532466
8.79781 0.03151822383612427
8.80499 0.03132180221973338
8.81217 0.031117101410893647
8.81935 0.030903817282103535
8.82653 0.03068173519254109
8.83371 0.03045051999661446
8.84089 0.030209856052352782
8.84808 0.02996264975460962
8.85526 0.02969920550881877
8.86244 0.029427742737591196
8.86962 0.02914500389360658
8.8768 0.028850300972834093
8.88398 0.028542995522026958
8.89116 0.028222218646077546
8.89834 0.027887121015237264
8.90552 0.027536612872202562
8.9127 0.027169634039070606
8.91989 0.02678529907344533
8.92707 0.026381313171211812
8.93425 0.025956663628789872
8.94143 0.025509538652373702
8.94861 0.025035806060478276
8.95579 0.024540223290165336
8.96297 0.024013897403156015
8.97015 0.023456745091832966
8.97733 0.022866302685133226
8.98451 0.022240486154335083
8.99169 0.02157668111874033
8.99888 0.0208727615098845
9.00606 0.020125591842315035
9.01324 0.01933349850532024
9.02042 0.01849494576464588
9.0276 0.017609227560985034
9.03478 0.01667665751507596
9.04196 0.015698528932709316
9.04914 0.014677584809646399
9.05632 0.013617927836450189
9.0635 0.012524200403230823
9.07069 0.01140715373510516
9.07787 0.010271108594000558
9.08505 0.009126808436464184
9.09223 0.00798422449620869
9.09941 0.006853707729002852
9.10659 0.005745188816938043
9.11377 0.0046682481726202305
9.12095 0.0036315159432890737
9.12813 0.0026425620148650894
9.13531 0.001707726015926947
9.1425 0.0008323399471041396
9.14968 1.968518426648941e-5
9.15686 -0.0007273242425295812
9.16404 -0.0014069696959943118
9.17122 -0.0020185227772964165
9.1784 -0.002561915322479902
9.18558 -0.0030376593989423564
9.19276 -0.003446637301973421
9.19994 -0.0037901415513522663
9.20712 -0.0040694948880028795
9.2143 -0.004286400270706224
9.22149 -0.004441914353057991
9.22867 -0.004538275788438843
9.23585 -0.004576589398602074
9.24303 -0.00455823898226114
9.25021 -0.0044843785403585745
9.25739 -0.004356022273097004
9.26457 -0.004174014577020359
9.27175 -0.003939070042143736
9.27893 -0.0036516434491308744
9.28611 -0.003311879766519081
9.2933 -0.002919678931447664
9.30048 -0.0024753287272359092
9.30766 -0.001978037419163664
9.31484 -0.001427360700664397
9.32202 -0.000822364439840309
9.3292 -0.00016169467695138773
9.33638 0.0005568823780542839
9.34356 0.001332140347969725
9.35074 0.0021689226907183404
9.35792 0.003068722701704503
9.3651 0.004034083516125608
9.37229 0.005068222233620398
9.37947 0.006033145696986382
9.38665 0.0057561985780835365
9.39383 0.005488152224096932
9.40101 0.005228058877751886
9.40819 0.004975221017608514
9.41537 0.004728836992766161
9.42255 0.004488117524752269
9.42973 0.00425205156555547
9.43691 0.00401992971368214
9.4441 0.0037879094791363616
9.45128 0.003560913333668758
9.45846 0.0033369842676767014
9.46564 0.003115827891313358
9.47282 0.0028970893663167463
9.48 0.0026796882081108614
9.48718 0.00246323229604313
9.49436 0.0022418328056894865
9.50154 0.0020255698354761514
9.50872 0.001812186039454572
9.5159 0.0015965624424110897
9.52309 0.0013618145485955885
9.53027 0.0011339001187836567
9.53745 0.0009005341167237779
9.54463 0.0006608567921440323
9.55181 0.00041337386410111865
9.55899 0.00015671986115772807
9.56617 -0.00011080181533915101
9.57335 -0.000391008327002923
9.58053 -0.000686360617910331
9.58771 -0.000998687119669217
9.5949 -0.0013491267790126382
9.60208 -0.001707417457024074
9.60926 -0.0020931496489851042
9.61644 -0.0025103873542363098
9.62362 -0.002964990590065858
9.627210000000002 -0.0032089036202501142
9.6308 -0.0034621786585949665
9.63439 -0.003730402809860811
9.63798 -0.004009094313934314
9.641570000000002 -0.004305300489784725
9.64516 -0.004613515582351235
9.64875 -0.004943807779100362
9.65234 -0.005284630592326756
9.655930000000001 -0.005645806809510712
9.65952 -0.006032739758979722
9.663115000000001 -0.006481448213815577
9.66671 -0.006945608507726242
9.670300000000001 -0.007421380497369567
9.67389 -0.007898519946820337
9.67748 -0.008427781412607138
9.68107 -0.008966250152114053
9.684660000000001 -0.009563071553696623
9.68825 -0.010155894824301015
9.69184 -0.010823381144331012
9.69543 -0.011463730465090083
9.69902 -0.012198043106322665
9.70261 -0.012856394683745775
9.706199999999999 -0.01363420357128331
9.70979 -0.01423859033116015
9.71338 -0.01500119711113057
9.71697 -0.015368163286979764
9.720559999999999 -0.01590698626586473
9.72415 -0.015617116395467034
9.72774 -0.015631367248437167
9.73133 -0.013721923152544058
9.734919999999999 -0.012005982438557439
9.73851 -0.005973192760170498
9.739948 -0.0015547204527672775
9.741386 0.00028151099859474726
9.742823999999999 -0.001207875947660586
9.744261999999999 0.004292830230911093
9.7457 0.014885716271801464
9.746212857142856 0.018976564991416645
9.746725714285713 0.022838808349601614
9.747238571428571 0.026204545526216982
9.747751428571428 0.028788956323424486
9.748264285714285 0.030289099517534446
9.748777142857142 0.030382621940320043
9.749289999999998 0.02872637229149433
9.749802857142857 0.02793951647896087
9.750315714285714 0.030617339407470467
9.75082857142857 0.03634493290345908
9.751341428571427 0.04467996962128762
9.751854285714286 0.05515074836718181
9.752367142857143 0.06725410864315329
9.75288 0.08045321013579176
9.753156153846152 0.08781502249953554
9.753432307692307 0.09523509980470912
9.75370846153846 0.10261609083858136
9.753984615384615 0.1098571670070374
9.754260769230768 0.11685389780212496
9.754536923076923 0.12349812309518349
9.754813076923076 0.12967782238523107
9.75508923076923 0.13527698117397602
9.755365384615384 0.14017545468068882
9.755641538461537 0.1442488291624926
9.755917692307692 0.1473682811631356
9.756193846153845 0.14940043507801626
9.75647 0.15020721949926852
9.756746153846153 0.15145219994976955
9.757022307692306 0.15479395746346292
9.757298461538461 0.16007946788659844
9.757574615384614 0.16715043689589315
9.75785076923077 0.17584316055743798
9.758126923076922 0.18598838964993725
9.758403076923075 0.19741119908890425
9.75867923076923 0.2099308639789612
9.758955384615383 0.2233607440391978
9.759231538461538 0.237508178388536
9.759507692307691 0.2521743929441236
9.759783846153846 0.26715442299031444
9.76006 0.28223705380321285
9.760226976744185 0.2913152096075393
9.760393953488371 0.30030227925117714
9.760560930232558 0.30914822134116626
9.760727906976744 0.3178021548858698
9.76089488372093 0.32621236329348413
9.761061860465116 0.33432630021681753
9.761228837209302 0.3420905974074486
9.761395813953488 0.3494510747533184
9.761562790697674 0.356352752685833
9.76172976744186 0.36273986715462314
9.761896744186046 0.3685558873814099
9.762063720930232 0.3737435366179387
9.762230697674418 0.3782448161474914
9.762397674418605 0.38200103278441233
9.76256465116279 0.3849528301419891
9.762731627906977 0.3870402239554327
9.762898604651163 0.38820264176395547
9.763065581395349 0.3883789672737894
9.763232558139535 0.3875075897425173
9.763399534883721 0.3855264587444083
9.763566511627907 0.38237314469623307
9.763733488372091 0.3785386703432323
9.763900465116278 0.37728264322522875
9.764067441860464 0.3790956879710752
9.76423441860465 0.3839145932762893
9.764401395348836 0.3916761724558988
9.764568372093022 0.4023173676802685
9.764735348837208 0.41577536322442654
9.764902325581394 0.43198770828418276
9.76506930232558 0.45089244993372546
9.765236279069766 0.4724282768212049
9.765403255813952 0.4965346742189567
9.765570232558138 0.5231520910647234
9.765737209302324 0.5522221196481922
9.76590418604651 0.5836876886134839
9.766071162790697 0.6174932699623525
9.766238139534883 0.6535851007543627
9.766405116279069 0.6919114202085872
9.766572093023255 0.7324227229159561
9.766739069767441 0.77507202887179
9.766906046511627 0.8198151710330741
9.767073023255813 0.8666111010943744
9.76724 0.9154222141595554
9.767372962962963 0.955708884099348
9.767505925925926 0.9972366239100019
9.767638888888888 1.0399920153598003
9.767771851851851 1.0839635597100674
9.767904814814814 1.1291418112101574
9.768037777777778 1.1755195161779604
9.76817074074074 1.2230917577292786
9.768303703703703 1.2718561062196834
9.768436666666666 1.3218127754281355
9.76856962962963 1.3729647845146573
9.768702592592591 1.4253181257395582
9.768835555555555 1.4788819379252338
9.768968518518518 1.5336686855956998
9.769101481481481 1.5896943437240587
9.769234444444443 1.6469785879602838
9.769367407407406 1.705544990195854
9.76950037037037 1.7654212192619774
9.769633333333333 1.826639246543266
9.769766296296295 1.8892355562157235
9.769899259259258 1.953251359790432
9.770032222222222 2.018732814569109
9.770165185185185 2.0857312455912087
9.770298148148147 2.154303370562399
9.77043111111111 2.224511527214897
9.770564074074073 2.29642390245775
9.770697037037037 2.3701147626378685
9.77083 2.445664684126985
9.770962962962962 2.5182114822776356
9.771095925925925 2.58289974116429
9.771228888888889 2.6398303408589285
9.771361851851852 2.6891113789400762
9.771494814814814 2.7308583883779285
9.771627777777777 2.765194549423626
9.77176074074074 2.792250894137233
9.771893703703704 2.8121665021216486
9.772026666666665 2.8250886859225375
9.772159629629629 2.8311731644828058
9.772292592592592 2.83058422294992
9.772425555555555 2.823494857063203
9.772558518518517 2.8100869002678337
9.77269148148148 2.7905511316388214
9.772824444444444 2.7650873626410046
9.772957407407407 2.7339045006950116
9.773090370370369 2.69722058748642
9.773223333333332 2.655262809920764
9.773356296296296 2.608267481625944
9.773489259259259 2.556479992887958
9.77362222222222 2.5001547269432507
9.773755185185184 2.43955494057397
9.773888148148147 2.3749526070304015
9.77402111111111 2.306628219358643
9.774154074074072 2.2348705523428976
9.774287037037036 2.1599763813782715
9.77442 2.082250156769966
9.77486875 1.803192416645878
9.7753175 1.5080088460977308
9.775766249999998 1.2098662869079533
9.776214999999999 0.9222835346770353
9.776663749999999 0.6587645655829277
9.7771125 0.43237732401504303
9.77756125 0.255296859317113
9.778009999999998 0.13833816491531792
9.778458749999999 0.06529996678609251
9.778907499999999 0.017778801900419694
9.77935625 6.646943260335547e-5
9.779805 0.0137388556080964
9.78025375 0.05758059286684869
9.780702499999999 0.1276432167244579
9.781151249999999 0.21743168234096544
9.7816 0.31820303572291664
9.781740784313724 0.3504383391463719
9.78188156862745 0.3823618575717447
9.782022352941176 0.41360173167771563
9.782163137254901 0.4437751691390872
9.782303921568626 0.4724898824594064
9.782444705882352 0.49934552112460295
9.782585490196078 0.5239350894597337
9.782726274509804 0.5458463420759827
9.782867058823529 0.5646631493758107
9.783007843137254 0.5799668261923614
9.783148627450979 0.5913374173048069
9.783289411764706 0.5983549342443766
9.783430196078431 0.6006005385026612
9.783570980392156 0.5976576669545963
9.783711764705881 0.5891130960012774
9.783852549019606 0.574557941625045
9.783993333333333 0.5535885932097813
9.784134117647058 0.5258075796207677
9.784274901960783 0.490824366637149
9.784415686274508 0.44825608540929807
9.784556470588235 0.3977281921327176
9.78469725490196 0.3388750596260124
9.784838039215686 0.2713405019263888
9.78497882352941 0.19477823343473943
9.785119607843136 0.10885226446896468
9.785260392156863 0.015225103831362219
9.785401176470588 -0.0744904923098062
9.785541960784313 -0.15860998593775832
9.785682745098038 -0.23742541817392038
9.785823529411763 -0.31121742614067927
9.78596431372549 -0.3802551757832333
9.786105098039215 -0.44479633910606964
9.78624588235294 -0.5050871126980851
9.786386666666665 -0.5613622743880384
9.786527450980392 -0.6138452749270442
9.786668235294117 -0.6627483616193928
9.786809019607842 -0.7082727309086181
9.786949803921567 -0.7506087069862382
9.787090588235293 -0.7899359436121536
9.78723137254902 -0.8264236464319055
9.787372156862745 -0.8602308131981786
9.78751294117647 -0.8915064894395144
9.787653725490195 -0.9203900372365403
9.78779450980392 -0.9470114149182365
9.787935294117647 -0.9714914656201046
9.788076078431372 -0.9939422127858926
9.788216862745097 -1.0144671608391214
9.788357647058822 -1.033161599375667
9.788498431372549 -1.0501129093741604
9.788639215686274 -1.0654008700417243
9.78878 -1.0790979650458716
9.788929583333333 -1.0919811495838125
9.789079166666665 -1.1032125429738109
9.78922875 -1.1128543165385665
9.789378333333332 -1.1209609166496826
9.789527916666666 -1.1275794540331923
9.7896775 -1.1327500845910485
9.789827083333332 -1.1365063809633895
9.789976666666666 -1.1388756941795997
9.790126249999998 -1.1398795048654264
9.790275833333332 -1.1395337635819267
9.790425416666666 -1.1378492199688033
9.790574999999999 -1.134831740455354
9.790724583333333 -1.1304826143820392
9.790874166666665 -1.1247988484493305
9.791023749999999 -1.117773449473404
9.791173333333333 -1.1093956954885194
9.791322916666665 -1.0996513952840594
9.7914725 -1.0885231365096892
9.791622083333332 -1.0759905225228827
9.791771666666666 -1.062030398180955
9.79192125 -1.0466170648155426
9.792070833333332 -1.02972248464377
9.792220416666666 -1.0113164748944605
9.792369999999998 -0.9913668919451126
9.792519583333332 -0.9712212618443878
9.792669166666666 -0.9522254893191224
9.792818749999999 -0.9343425577307123
9.792968333333333 -0.9175341324581012
9.793117916666667 -0.9017606998148828
9.793267499999999 -0.8869816978995466
9.793417083333333 -0.8731556397084539
9.793566666666665 -0.8602402288371458
9.79371625 -0.8481924680861717
9.793865833333333 -0.836968761291228
9.794015416666666 -0.8265250086824398
9.794165 -0.8168166960764278
9.794314583333332 -0.8077989781964519
9.794464166666666 -0.7994267564039728
9.79461375 -0.791654751122838
9.794763333333332 -0.784437569222229
9.794912916666666 -0.7777297666196201
9.795062499999998 -0.7714859063552204
9.795212083333332 -0.7656606123773635
9.795361666666667 -0.7602086192736444
9.795511249999999 -0.7550848181687932
9.795660833333333 -0.7502442990041445
9.795810416666665 -0.7456423894039581
9.79596 -0.7412346903231644
9.796199333333332 -0.7344763981678977
9.796438666666665 -0.7279237438011776
9.796678 -0.721400424651808
9.796917333333333 -0.7147328458568047
9.797156666666666 -0.7077503191727779
9.797395999999999 -0.7002852287525556
9.797635333333332 -0.6921731671396891
9.797874666666667 -0.6832530445566558
9.798114 -0.673367174302502
9.798353333333333 -0.6623613368316121
9.798592666666666 -0.650084824861807
9.798831999999999 -0.6363904716482196
9.799071333333334 -0.6211346643666324
9.799310666666667 -0.6041773443713598
9.79955 -0.5853819959251858
9.799789333333333 -0.5665293048439981
9.800028666666666 -0.5494034483838703
9.800268 -0.5338783775371159
9.800507333333334 -0.5198314527864838
9.800746666666667 -0.5071433942936938
9.800986 -0.4956982273758026
9.801225333333333 -0.48538322403727463
9.801464666666668 -0.47608884124687023
9.801704 -0.4677086565744357
9.801943333333334 -0.46013930173447903
9.802182666666667 -0.4532803945250681
9.802422 -0.4470344695932127
9.802661333333335 -0.4413069084094605
9.802900666666668 -0.4360058687892474
9.80314 -0.43104221425714684
9.803588750000001 -0.4223455254425206
9.804037500000002 -0.4139865578145452
9.80448625 -0.4054492276206263
9.804935 -0.3962459791661823
9.80538375 -0.3859162592958283
9.805832500000001 -0.37402504414908755
9.806281250000001 -0.3601614230776775
9.806730000000002 -0.3439372428438272
9.80717875 -0.327706857733177
9.8076275 -0.3138448544212178
9.808076250000001 -0.3020238391700856
9.808525000000001 -0.2919343742618379
9.808973750000002 -0.28328393046680755
9.8094225 -0.275795897653218
9.80987125 -0.26920865145625505
9.81032 -0.2632746737434877
9.811347142857144 -0.25091242104136313
9.812374285714286 -0.2381970027174969
9.81340142857143 -0.22285641926539057
9.814428571428572 -0.20435051560562378
9.815455714285715 -0.18972041437299847
9.816482857142857 -0.17885294454096856
9.81751 -0.17033845293997896
9.821100000000001 -0.14213563649406247
9.82469 -0.11811991845175474
9.82828 -0.10082228219519473
9.83187 -0.08582010230481574
9.835460000000001 -0.0745146681495894
9.83905 -0.0647166191541364
9.84264 -0.057014091396936584
9.84623 -0.05028525318148036
9.849820000000001 -0.04483242049713154
9.85341 -0.04003661319235774
9.857 -0.036055489670072105
9.86059 -0.03252797762024717
9.864180000000001 -0.029539270056848976
9.86777 -0.026872692222924544
9.87136 -0.02457969324866982
9.87495 -0.022521012839147758
9.878540000000001 -0.020724776722331084
9.88213 -0.019104296060515114
9.88572 -0.017680905103792055
9.88931 -0.016378345153641394
9.892904999999999 -0.01519038467349948
9.8965 -0.014104568568182763
9.900089999999999 -0.01315687912870972
9.90368 -0.01229975497120167
9.90727 -0.011521440377629033
9.91086 -0.010803227764961398
9.914449999999999 -0.010150640652414555
9.91804 -0.009547765869596103
9.92163 -0.008996236902032606
9.92522 -0.008484612776650857
9.928809999999999 -0.008014366784844879
9.9324 -0.0075767086542982975
9.93958 -0.0067952149878582335
9.94676 -0.0061184272496809244
9.95394 -0.005528075396793092
9.96112 -0.005010244430794314
9.96831 -0.004536936444264422
9.97549 -0.004133863889833084
9.98267 -0.0037748497267405257
9.98985 -0.003453270627606586
9.99703 -0.0031646521921883802
10.00421 -0.0029041248226836097
