 R   <X|d/dR|A> 
6.1014508 0.05973877263869587
6.1014969 0.05975147278242354
6.1015429 0.05976405658049355
6.1015889 0.05977673045965448
6.101635 0.0597892360150068
6.101681 0.05980207530360715
6.101727 0.059814493784833056
6.1017731 0.059827243499143756
6.1018191 0.059839887085080146
6.1018651 0.05985271192757197
6.1019111 0.059865334710908824
6.1019572 0.059877898206179614
6.1020032 0.059890685690880296
6.1020492 0.05990335017794729
6.1020953 0.05991604495645558
6.1021413 0.05992867384880268
6.1021873 0.059941358794050714
6.1022334 0.05995400361869807
6.1022794 0.05996688264005029
6.1023254 0.059979536792005794
6.1023715 0.05999205041062805
6.1024175 0.06000510830627098
6.1024635 0.0600175304161773
6.1025096 0.0600302615390616
6.1025556 0.06004320706196048
6.1026016 0.060055825828896625
6.1026477 0.06006840320769491
6.1026937 0.06008138507212257
6.1027397 0.06009399923136527
6.1027858 0.06010675156055334
6.1028318 0.06011959849619636
6.1028778 0.06013253360958004
6.1029238 0.06014525972933238
6.1029699 0.06015806344932417
6.1030159 0.06017090190723351
6.1030619 0.06018364040093871
6.103108 0.06019637606640532
6.103154 0.06020928655498409
6.1032 0.06022203611701271
6.1032461 0.06023464242267501
6.1032921 0.060247803619573825
6.1033381 0.060260442943252224
6.1033842 0.060273118558839656
6.1034302 0.0602860191804403
6.1034762 0.06029881692516986
6.1035223 0.06031175051218196
6.1035683 0.06032468921152562
6.1036143 0.06033735406699653
6.1036604 0.060350284309616864
6.1037064 0.06036322975488906
6.1037524 0.06037600036519836
6.1037985 0.06038892592339268
6.1038445 0.06040197676399689
6.1038905 0.06041500256031995
6.1039365 0.06042773221390296
6.1039826 0.06044067620977567
6.1040286 0.06045355561690008
6.1040746 0.06046650786244523
6.1041207 0.060479314021191055
6.1041667 0.06049237565464283
6.1042127 0.060505269146702234
6.1042588 0.060518156084150676
6.1043048 0.060531208588464336
6.1043508 0.060544171943233305
6.1043969 0.06055697829496709
6.1044429 0.06057016028217682
6.1044889 0.060582972133117086
6.104535 0.06059594649700706
6.104581 0.06060898659992503
6.104627 0.06062184554355854
6.1046731 0.06063487653489841
6.1047191 0.060647853353554604
6.1047651 0.06066116219803758
6.1048111 0.06067399855006472
6.1048572 0.060686896333808804
6.1049032 0.06070009002656063
6.1049492 0.06071298019685656
6.1049953 0.0607259813233903
6.1050413 0.06073933843314
6.1050873 0.06075228100466884
6.1051334 0.060765244063767654
6.1051794 0.060778443192156695
6.1052254 0.06079136674356883
6.1052715 0.06080451029333206
6.1053175 0.06081764000469686
6.1053635 0.06083067309489881
6.1054096 0.06084364572235651
6.1054556 0.06085691456580539
6.1055016 0.06086984576720211
6.1055477 0.06088297600684156
6.1055937 0.06089624254642567
6.1056397 0.060909270396664605
6.1056858 0.06092234680961983
6.1057318 0.06093563959056458
6.1057778 0.06094895091730901
6.1058238 0.06096196216472477
6.1058699 0.060975031324003615
6.1059159 0.06098841693861884
6.1059619 0.06100138143156397
6.106008 0.06101449333848319
6.106054 0.06102797176777075
6.1061 0.06104092802583527
6.1061461 0.061054161196917256
6.1061921 0.06106759096976766
6.1062381 0.061080657501200675
6.1062842 0.06109378046433589
6.1063302 0.06110712009533126
6.1063762 0.061120195414765655
6.1064223 0.06113331666657967
6.1064683 0.06114686463922786
6.1065143 0.061160077236721566
6.1065604 0.061173285267936306
6.1066064 0.06118664010519964
6.1066524 0.06119987847971614
6.1066985 0.06121305178719627
6.1067445 0.06122643196150357
6.1067905 0.061239907030577745
6.1068365 0.06125314420963557
6.1068826 0.06126629564638714
6.1069286 0.0612797840245381
6.1069746 0.061293143421294716
6.1070207 0.06130628657493803
6.1070667 0.06131980672888748
6.1071127 0.06133316681674211
6.1071588 0.06134641014056941
6.1072048 0.06135994053261584
6.1072508 0.06137306978331497
6.1072969 0.06138641173060072
6.1073429 0.0613999908103281
6.1073889 0.06141344763339879
6.107435 0.06142656667244534
6.107481 0.06144001289557677
6.107527 0.06145346575426114
6.1075731 0.0614667302958668
6.1076191 0.06148041207440946
6.1076651 0.061493649413939644
6.1077112 0.06150710788511626
6.1077572 0.06152077366358777
6.1078032 0.06153443055514468
6.1078492 0.061547821515970935
6.1078953 0.0615610329323556
6.1079413 0.06157486170300991
6.1079873 0.06158820344358101
6.1080334 0.061601515098336834
6.1080794 0.061615144182957826
6.1081254 0.0616286250951768
6.1081715 0.06164183540436108
6.1082175 0.06165563317867934
6.1082635 0.06166913166690691
6.1083096 0.061682539004593584
6.1083556 0.06169624387948641
6.1084016 0.06170960834363337
6.1084477 0.061723151098270534
6.1084937 0.06173684145422981
6.1085397 0.06175036025365749
6.1085858 0.06176394681124375
6.1086318 0.06165310129970347
6.1086778 0.061663146646828315
6.1087239 0.06167911585890984
6.1087699 0.061695495029584546
6.1088159 0.061711706552897705
6.1088619 0.06172759181341947
6.108908 0.06174357894157617
6.108954 0.061759826760130976
6.109 0.061775807495599355
6.1090461 0.06179160997772615
6.1090921 0.06180781367569882
6.1091381 0.06182360947668214
6.1091842 0.061839626851049656
6.1092302 0.06185572599368666
6.1092762 0.061871366413010664
6.1093223 0.06188713826000225
6.1093683 0.06190335237530936
6.1094143 0.061919166928067926
6.1094604 0.06193476277459958
6.1095064 0.06195096139831274
6.1095524 0.061966579629069485
6.1095985 0.061982428960126124
6.1096445 0.06199840161600584
6.1096905 0.06201409300950056
6.1097366 0.06202966535853438
6.1097826 0.0620457115171536
6.1098286 0.06206153889560184
6.1098746 0.0620771838645478
6.1099207 0.062092819547170774
6.1099667 0.06210877971998385
6.1100127 0.06212425664171223
6.1100588 0.06213989408234055
6.1101048 0.06215583651217932
6.1101508 0.06217130481986399
6.1101969 0.062186853464735015
6.1102429 0.06220265759344629
6.1102889 0.062218076719355475
6.110335 0.06223367598014473
6.110381 0.062249481216420155
6.110427 0.06226488056730839
6.1104731 0.062280369861577256
6.1105191 0.062296025614398065
6.1105651 0.0623115445760678
6.1106112 0.06232700328414448
6.1106572 0.06234265892689811
6.1107032 0.06235803689206204
6.1107493 0.06237341438937166
6.1107953 0.062389179278897255
6.1108413 0.06240481393773273
6.1108873 0.06242006972273206
6.1109334 0.062435524735567405
6.1109794 0.06245111777901391
6.1110254 0.06246649102785218
6.1110715 0.06248171330379548
6.1111175 0.06249726405668021
6.1111635 0.06251261409777442
6.1112096 0.0625278229340625
6.1112556 0.06254347069525962
6.1113016 0.06255868683736521
6.1113477 0.06257404151909512
6.1113937 0.06258951559765469
6.1114397 0.06260472711531712
6.1114858 0.0626201269282518
6.1115318 0.0626354865925654
6.1115778 0.0626506827547314
6.1116239 0.06266585697693239
6.1116699 0.06268145146047677
6.1117159 0.06269689421766361
6.1117619 0.06271213221651639
6.111808 0.06272718794741816
6.111854 0.06274269451648945
6.1119 0.0627577953893555
6.1119461 0.06277309370695461
6.1119921 0.06278837332324572
6.1120381 0.06280361626037667
6.1120842 0.06281862640401492
6.1121302 0.06283405824035093
6.1121762 0.06284914245376699
6.1122223 0.06286428358145346
6.1122683 0.06287957683890161
6.1123143 0.06289477148514233
6.1123604 0.0629099627706855
6.1124064 0.06292522660581612
6.1124524 0.06294031085706653
6.1124985 0.06295535146616571
6.1125445 0.06297070501721808
6.1125905 0.06298582800326491
6.1126366 0.06300070707083122
6.1126826 0.0630160894715927
6.1127286 0.06303145811548289
6.1127746 0.06304648487909653
6.1128207 0.06306147731382034
6.1128667 0.06307684362211902
6.1129127 0.06309183705216609
6.1129588 0.06310675585181219
6.1130048 0.06312202892018048
6.1130508 0.0631372380812929
6.1130969 0.06315219231587987
6.1131429 0.06316742121188879
6.1131889 0.06318228520805746
6.113235 0.06319744392479587
6.113281 0.06321265770182599
6.113327 0.06322750555757833
6.1133731 0.06324266781224813
6.1134191 0.06325773551652131
6.1134651 0.06327267625554345
6.1135112 0.063287761078201
6.1135572 0.06330290171433106
6.1136032 0.06331788435384783
6.1136493 0.06333285075445866
6.1136953 0.06334813332084255
6.1137413 0.06336325980956803
6.1137873 0.06337823691145927
6.1138334 0.06339318732365656
6.1138794 0.0634082344011439
6.1139254 0.06342324103404423
6.1139715 0.06343815063578712
6.1140175 0.06345338724670813
6.1140635 0.06346828237575936
6.1141096 0.06348332010581464
6.1141556 0.06349852520979998
6.1142016 0.06351332777198776
6.1142477 0.06352838257027316
6.1142937 0.06354344510238019
6.1143397 0.06355835400543375
6.1143858 0.06357321480103417
6.1144318 0.0635885136467435
6.1144778 0.06360339780274799
6.1145239 0.06361824348168499
6.1145699 0.06363344755685268
6.1146159 0.0636482958524901
6.114662 0.06366331528277291
6.114708 0.06367844346090751
6.114754 0.06369357291176281
6.1148 0.06370837512415972
6.1148461 0.06372341795709591
6.1148921 0.06373875996658873
6.1149381 0.06375360364814991
6.1149842 0.06376833758587841
6.1150302 0.06378354101313377
6.1150762 0.06379841499372851
6.1151223 0.06381335882311001
6.1151683 0.06382857247747253
6.1152143 0.06384348556690028
6.1152604 0.06385828811823624
6.1153064 0.0638733908078914
6.1153524 0.06388832180200354
6.1153985 0.06390330184147158
6.1154445 0.06391844234047467
6.1154905 0.06393336001828398
6.1155366 0.06394821633685871
6.1155826 0.06396351340403655
6.1156286 0.06397824653589834
6.1156747 0.06399319787245178
6.1157207 0.06400853026503028
6.1157667 0.06402358099898675
6.1158127 0.0640385162406128
6.1158588 0.064053409139396
6.1159048 0.0640686434938953
6.1159508 0.0640836112134246
6.1159969 0.06409854615797589
6.1160429 0.06411360286711904
6.1160889 0.06412867176080478
6.116135 0.0641435874519814
6.116181 0.06415877518542273
6.116227 0.0641736039611091
6.1162731 0.06418856907220571
6.1163191 0.0642037765117382
6.1163651 0.0642187138131799
6.1164112 0.0642337570036608
6.1164572 0.0642488228171304
6.1165032 0.06426375730061995
6.1165493 0.06427865722944653
6.1165953 0.06429399002911501
6.1166413 0.0643091503122411
6.1166874 0.06432391560463219
6.1167334 0.06433918403501682
6.1167794 0.0643543475344927
6.1168254 0.06436932692190356
6.1168715 0.06438429067125323
6.1169175 0.06439946793289286
6.1169635 0.06441458986677812
6.1170096 0.06442962569443311
6.1170556 0.0644447453043111
6.1171016 0.06445968838095051
6.1171477 0.06447468486344321
6.1171937 0.06448989537587918
6.1172397 0.06450500812929649
6.1172858 0.064520073810242
6.1173318 0.06453541377060018
6.1173778 0.0645503847609753
6.1174239 0.06456541818105094
6.1174699 0.06458075612816955
6.1175159 0.06459566387334476
6.117562 0.06461074354414453
6.117608 0.06462614798524202
6.117654 0.06464115098001388
6.1177001 0.06465623540389864
6.1177461 0.06467160484136569
6.1177921 0.0646869157751207
6.1178381 0.06470194358623671
6.1178842 0.06471691215774383
6.1179302 0.06473247603650373
6.1179762 0.06474762553997976
6.1180223 0.06476268529044321
6.1180683 0.06477794060509928
6.1181143 0.06479302026115324
6.1181604 0.06480829962396045
6.1182064 0.06482363478671782
6.1182524 0.0648387830166059
6.1182985 0.064853780448909
6.1183445 0.06475498565357779
6.1183905 0.06471075760251754
6.1184366 0.06472905319135863
6.1184826 0.06474758964969285
6.1185286 0.06476589826894524
6.1185747 0.06478413341979411
6.1186207 0.06480269030661279
6.1186667 0.0648208185227876
6.1187128 0.06483898327133114
6.1187588 0.06485742062329425
6.1188048 0.06487596497829129
6.1188508 0.06489417951058257
6.1188969 0.06491200060066582
6.1189429 0.06493047540448377
6.1189889 0.06494848952323218
6.119035 0.06496653015800719
6.119081 0.06498473537738364
6.119127 0.06500287900501156
6.1191731 0.06502062915253587
6.1192191 0.06503892468805172
6.1192651 0.06505682776329247
6.1193112 0.06507467730007377
6.1193572 0.06509288305688388
6.1194032 0.0651109354365117
6.1194493 0.06512858425577017
6.1194953 0.0651466700987191
6.1195413 0.06516448166027178
6.1195874 0.06518222958428205
6.1196334 0.0652003653339781
6.1196794 0.06521824788532349
6.1197254 0.06523600491415005
6.1197715 0.06525374821178231
6.1198175 0.06527178039160053
6.1198635 0.0652895761203629
6.1199096 0.06530707805732672
6.1199556 0.06532500964282151
6.1200016 0.06534275382733212
6.1200477 0.0653601841321112
6.1200937 0.06537802485188537
6.1201397 0.06539567721454576
6.1201858 0.06541310559113722
6.1202318 0.06543097513718477
6.1202778 0.06544846537061288
6.1203239 0.06546594149438234
6.1203699 0.06548390953027294
6.1204159 0.06550128728957805
6.120462 0.06551873081374948
6.120508 0.06553643700047451
6.120554 0.06555396189573737
6.1206001 0.06557123244598273
6.1206461 0.06558900636983345
6.1206921 0.06560668631235955
6.1207381 0.06562401363927972
6.1207842 0.06564149640475914
6.1208302 0.06565903352665792
6.1208762 0.0656763270118138
6.1209223 0.06569374578321008
6.1209683 0.06571140960160526
6.1210143 0.06572857877609928
6.1210604 0.06574585307311742
6.1211064 0.06576332311406818
6.1211524 0.06578074744723328
6.1211985 0.06579797674698973
6.1212445 0.06581547247065744
6.1212905 0.06583277145020938
6.1213366 0.06584995520545289
6.1213826 0.06586742605840801
6.1214286 0.06588464911407543
6.1214747 0.06590198673424186
6.1215207 0.06591945212841122
6.1215667 0.06593649866759554
6.1216128 0.06595371956254126
6.1216588 0.06597116887989074
6.1217048 0.06598872288039148
6.1217508 0.06600566659861429
6.1217969 0.06602290437457947
6.1218429 0.06604034143358606
6.1218889 0.06605745709817823
6.121935 0.0660745366118376
6.121981 0.06609185603906209
6.122027 0.0661090829534765
6.1220731 0.06612619348141013
6.1221191 0.0661434245550353
6.1221651 0.0661605220029382
6.1222112 0.06617761280716739
6.1222572 0.06619502475817474
6.1223032 0.06621198197785494
6.1223493 0.06622913228063798
6.1223953 0.06624637434951985
6.1224413 0.06626347053056036
6.1224874 0.0662805295378025
6.1225334 0.06629781089919429
6.1225794 0.06631496522219071
6.1226255 0.06633202209442546
6.1226715 0.06634928190795675
6.1227175 0.06636653454015462
6.1227635 0.06638350859513731
6.1228096 0.06640068478974714
6.1228556 0.06641783470720497
6.1229016 0.06643500485376885
6.1229477 0.06645180687152041
6.1229937 0.06646925313315732
6.1230397 0.06648607848009569
6.1230858 0.06650322533738295
6.1231318 0.0665205370250661
6.1231778 0.06653734659382105
6.1232239 0.06655440735116303
6.1232699 0.06657161348643814
6.1233159 0.06658870626882174
6.123362 0.06660574992351675
6.123408 0.06662293949372389
6.123454 0.06663989449770713
6.1235001 0.06665694001943234
6.1235461 0.06667420197918628
6.1235921 0.06669109815118779
6.1236382 0.0667080344860721
6.1236842 0.06672542776356549
6.1237302 0.06674263144701409
6.1237762 0.0667595476781564
6.1238223 0.06677666357155054
6.1238683 0.06679383710924758
6.1239143 0.06681094192281789
6.1239604 0.06682784604296388
6.1240064 0.06684520828001395
6.1240524 0.0668620405534105
6.1240985 0.06687908171508772
6.1241445 0.06689639149531379
6.1241905 0.0669134200139262
6.1242366 0.06693032704198054
6.1242826 0.06694763315855479
6.1243286 0.06696456672767359
6.1243747 0.06698151838508093
6.1244207 0.06699896959609664
6.1244667 0.06701579697055415
6.1245128 0.0670329519921139
6.1245588 0.06705046703744955
6.1246048 0.06706715694401144
6.1246509 0.06708422406199033
6.1246969 0.06710160165977253
6.1247429 0.06711904667211932
6.1247889 0.06713597475366795
6.124835 0.06715292947651819
6.124881 0.06717028526423496
6.124927 0.06718741275841067
6.1249731 0.0672042864558644
6.1250191 0.06722177163694776
6.1250651 0.06723882718273189
6.1251112 0.06725572845891437
6.1251572 0.06727323164251742
6.1252032 0.06729022382902572
6.1252493 0.0673074512447156
6.1252953 0.06732489100731953
6.1253413 0.06734195838535395
6.1253874 0.0673589505250195
6.1254334 0.06737626541022346
6.1254794 0.06739352650104358
6.1255255 0.06741043187300111
6.1255715 0.06742803036469824
6.1256175 0.06744504369313264
6.1256636 0.06746224076072915
6.1257096 0.0674796613670896
6.1257556 0.06749721585581747
6.1258016 0.06751431328422042
6.1258477 0.0675314037716066
6.1258937 0.06754889829024391
6.1259397 0.06756616430462026
6.1259858 0.06758334284968093
6.1260318 0.0676008957981532
6.1260778 0.06761803881071937
6.1261239 0.06763517380706141
6.1261699 0.06765279355931653
6.1262159 0.06767010191512834
6.126262 0.06768730170864423
6.126308 0.06770482662018673
6.126354 0.0677219686728755
6.1264001 0.06773935157820721
6.1264461 0.06775694995132131
6.1264921 0.06777426398129238
6.1265382 0.0677914983103961
6.1265842 0.06780912843141573
6.1266302 0.06782683894583708
6.1266762 0.06784407313820151
6.1267223 0.06786143683721846
6.1267683 0.06787901677179331
6.1268143 0.06789657884842593
6.1268604 0.06791376986519082
6.1269064 0.0679315774085053
6.1269524 0.06794893560069981
6.1269985 0.06796612211351982
6.1270445 0.06798396545597063
6.1270905 0.06800148790864335
6.1271366 0.06801885806168484
6.1271826 0.06803659536206164
6.1272286 0.06805414021961975
6.1272747 0.06807149215255659
6.1273207 0.0680893115161928
6.1273667 0.06810690688228005
6.1274128 0.06812428868659004
6.1274588 0.0681422481966818
6.1275048 0.06815964216223436
6.1275509 0.06817719189302252
6.1275969 0.06819522960931046
6.1276429 0.06821294318534965
6.1276889 0.06823056907492608
6.127735 0.06824820985783264
6.127781 0.068266248983617
6.127827 0.06828372885632317
6.1278731 0.06830132294169533
6.1279191 0.06831932562489873
6.1279651 0.06833699742902954
6.1280112 0.06835470276801292
6.1280572 0.06837269695883041
6.1281032 0.06839040864403789
6.1281493 0.06840814317159039
6.1281953 0.06842615678985131
6.1282413 0.06844394626302874
6.1282874 0.06846181787019334
6.1283334 0.0684798188087754
6.1283794 0.06849753395706648
6.1284255 0.06851552051362497
6.1284715 0.06853358662629128
6.1285175 0.06855124529590506
6.1285636 0.0685692746425417
6.1286096 0.06858740375805672
6.1286556 0.06860561359308581
6.1287016 0.0686234037516924
6.1287477 0.06864140361447724
6.1287937 0.06865974350517978
6.1288397 0.068677602032713
6.1288858 0.06869557952135374
6.1289318 0.06871398722760869
6.1289778 0.06873182187351323
6.1290239 0.06874995470922896
6.1290699 0.06876843795593501
6.1291159 0.06878638642339874
6.129162 0.06880436232822673
6.129208 0.06882291880951508
6.129254 0.06884080879065013
6.1293001 0.0688589554142588
6.1293461 0.06887751279789178
6.1293921 0.06889561192569116
6.1294382 0.06891369692265137
6.1294842 0.06893219284435936
6.1295302 0.06895037874524212
6.1295763 0.06896864970882444
6.1296223 0.06898726175786274
6.1296683 0.06900576886701704
6.1297143 0.06902400359384064
6.1297604 0.06904238229540294
6.1298064 0.06906096228794756
6.1298524 0.06907926811315124
6.1298985 0.06909757709695152
6.1299445 0.06911624750010836
6.1299905 0.0691346819355646
6.1300366 0.06915310869399771
6.1300826 0.06917187700555871
6.1301286 0.06919019754980194
6.1301747 0.06920877955496862
6.1302207 0.06922752324832981
6.1302667 0.06924600733692088
6.1303128 0.0692644620494034
6.1303588 0.06928327855269967
6.1304048 0.06930178361789363
6.1304509 0.06932043842775792
6.1304969 0.06933919515350173
6.1305429 0.06935799856780966
6.130589 0.06937658087282894
6.130635 0.06939561517303527
6.130681 0.06941462830108103
6.130727 0.06943303566962833
6.1307731 0.06945195069834853
6.1308191 0.06947100786465443
6.1308651 0.06948985736434599
6.1309112 0.06950847366985513
6.1309572 0.0695276421696216
6.1310032 0.06954624113109065
6.1310493 0.06956514595290875
6.1310953 0.06958436305965376
6.1311413 0.06960338869557425
6.1311874 0.06962211930743789
6.1312334 0.06964144225589075
6.1312794 0.06966022183327325
6.1313255 0.06967924542012616
6.1313715 0.06969862142036332
6.1314175 0.06971744211389219
6.1314636 0.0697365458719773
6.1315096 0.06975582210886078
6.1315556 0.069774951064549
6.1316017 0.06979403215195334
6.1316477 0.06981346575360237
6.1316937 0.06983293139444546
6.1317397 0.06985200715040185
6.1317858 0.06987122373996024
6.1318318 0.06989071289836757
6.1318778 0.06990980019251347
6.1319239 0.06992905734045018
6.1319699 0.06994870708068301
6.1320159 0.06996794296172038
6.132062 0.0699871677208388
6.132108 0.07000685508962745
6.132154 0.07002611659310665
6.1322001 0.0700454159727606
6.1322461 0.07006528797075129
6.1322921 0.07008470208346451
6.1323382 0.07010395307711992
6.1323842 0.0701238366925293
6.1324302 0.07014324038982223
6.1324763 0.07015087632479289
6.1325223 0.07016436351884903
6.1325683 0.07018447263897043
6.1326144 0.07020437098760401
6.1326604 0.07022482582853051
6.1327064 0.07024521979926546
6.1327524 0.07026532400207097
6.1327985 0.07028540607450429
6.1328445 0.07030598469094285
6.1328905 0.07032615147932075
6.1329366 0.07034627511955849
6.1329826 0.07036684533464077
6.1330286 0.07038699164489859
6.1330747 0.07040721377031267
6.1331207 0.07042778250049486
6.1331667 0.0704480252292482
6.1332128 0.07046838273241762
6.1332588 0.0704889168708217
6.1333048 0.07050936288926046
6.1333509 0.0705296626524049
6.1333969 0.07055031905286568
6.1334429 0.0705706052359667
6.133489 0.07059103409070311
6.133535 0.07061174959494132
6.133581 0.07063213275334834
6.1336271 0.07065264751958222
6.1336731 0.07067349893590602
6.1337191 0.07069438184903143
6.1337651 0.07071482956700692
6.1338112 0.07073532746716438
6.1338572 0.07075601202304893
6.1339032 0.07077670920007262
6.1339493 0.07079732548360262
6.1339953 0.07081823840635848
6.1340413 0.07083878180703063
6.1340874 0.07085948320651758
6.1341334 0.07088059122374835
6.1341794 0.0709011675499206
6.1342255 0.07092176078166756
6.1342715 0.0709428306081682
6.1343175 0.07096346654453323
6.1343636 0.0709843682614687
6.1344096 0.07100539657025395
6.1344556 0.07102612877616876
6.1345017 0.07104683566183068
6.1345477 0.07106820907621225
6.1345937 0.07108928704546458
6.1346397 0.0711100859525492
6.1346858 0.07113096802769203
6.1347318 0.07115230659768446
6.1347778 0.07117319388373688
6.1348239 0.07119414319942963
6.1348699 0.07121552897093797
6.1349159 0.07123653120759788
6.134962 0.07125739433953626
6.135008 0.07127859388692259
6.135054 0.07129976761980139
6.1351001 0.07132078109207074
6.1351461 0.07134228091976136
6.1351921 0.07136326269280358
6.1352382 0.07138443301857045
6.1352842 0.07140592965417436
6.1353302 0.07142694594919607
6.1353763 0.0714482396182039
6.1354223 0.07146976954117568
6.1354683 0.07149088682435045
6.1355144 0.0715121403073633
6.1355604 0.0715338299667101
6.1356064 0.071555475667897
6.1356524 0.07157666565248733
6.1356985 0.07159800024621754
6.1357445 0.07161974092316536
6.1357905 0.07164103355764617
6.1358366 0.07166234960690887
6.1358826 0.07168424165080833
6.1359286 0.07170570331436144
6.1359747 0.07172703718998386
6.1360207 0.07174885698527378
6.1360667 0.07177017405415753
6.1361128 0.07179187208257942
6.1361588 0.07181375596340911
6.1362048 0.07183503476174091
6.1362509 0.07185672328851056
6.1362969 0.07187865757327616
6.1363429 0.07190025438266034
6.136389 0.07192200969903517
6.136435 0.0719438606865811
6.136481 0.07196568179191998
6.1365271 0.07198729018063899
6.1365731 0.0720094641113358
6.1366191 0.07203144512966597
6.1366651 0.0720533930619357
6.1367112 0.07207500661000865
6.1367572 0.07209719555916005
6.1368032 0.0721189090311326
6.1368493 0.07214088681492625
6.1368953 0.07216318990381487
6.1369413 0.07218496508888461
6.1369874 0.07220683332045608
6.1370334 0.07222912673545945
6.1370794 0.0722509797968316
6.1371255 0.07227298461774811
6.1371715 0.072295444499482
6.1372175 0.0723174615711184
6.1372636 0.07233939912389331
6.1373096 0.07236178161358586
6.1373556 0.07238376882057462
6.1374017 0.07240604518358651
6.1374477 0.07242843637608765
6.1374937 0.07245061979042888
6.1375398 0.0724729110622655
6.1375858 0.07249525703334192
6.1376318 0.07251798062551396
6.1376778 0.07254004313861351
6.1377239 0.0725623917372441
6.1377699 0.07258510483133351
6.1378159 0.07260725432663406
6.137862 0.07262974857416449
