 R   <X|d2/dR2|A> 
6.1173318 0.33013321000192947
6.1173778 0.3242199907910878
6.1174239 0.3307882188635516
6.1174699 0.3292298472719678
6.1175159 0.32389289698109647
6.117562 0.3321597813045044
6.117608 0.3311222404526595
6.117654 0.3252316341995338
6.1177001 0.33093511442301377
6.1177461 0.33449416549603117
6.1177921 0.32995825974751897
6.1178381 0.32390800392243563
6.1178842 0.33216240668781294
6.1179302 0.33533663450799556
6.1179762 0.3265466763319514
6.1180223 0.32943945138432285
6.1180683 0.3300862814254717
6.1181143 0.3278664000526094
6.1181604 0.3397426774862871
6.1182064 0.2929743924522999
6.1182524 0.5531407630508944
6.1182985 -0.9946667257910697
6.1183445 -1.8827923125567867
6.1183905 -0.1453486502893102
6.1184366 0.49311674102145026
6.1184826 0.3854340713498895
6.1185286 0.3981986210073195
6.1185747 0.3996798597725121
6.1186207 0.3996227877474654
6.1186667 0.3925923696830368
6.1187128 0.39730438209668784
6.1187588 0.4029645411467115
6.1188048 0.4007089762390952
6.1188508 0.3892065830262522
6.1188969 0.3942561780918081
6.1189429 0.39811521468284417
6.1189889 0.3900023222010353
6.119035 0.39366023460448063
6.119081 0.39645896802299363
6.119127 0.3883552620035602
6.1191731 0.39129434068679875
6.1192191 0.3949857070487659
6.1192651 0.38649670021878
6.1193112 0.3915950209131246
6.1193572 0.39583635859950017
6.1194032 0.38626825689059263
6.1194493 0.38771004688634286
6.1194953 0.3915435177134075
6.1195413 0.38454228177318284
6.1195874 0.38999221243430193
6.1196334 0.3925077817217695
6.1196794 0.3869872747659508
6.1197254 0.38466249766427985
6.1197715 0.3886825750087048
6.1198175 0.39083050191565116
6.1198635 0.3818047248387254
6.1199096 0.38442643775657265
6.1199556 0.3895469402591108
6.1200016 0.380532790709945
6.1200477 0.3826454632478953
6.1200937 0.3873871139255919
6.1201397 0.379386847494425
6.1201858 0.38352394656592953
6.1202318 0.3856050788674911
6.1202778 0.37760901288233173
6.1203239 0.38600253767234305
6.1203699 0.3852219095600051
6.1204159 0.3762134132756212
6.120462 0.3821390206360923
6.120508 0.3841784864615009
6.120554 0.376362407351721
6.1206001 0.380103437368718
6.1206461 0.38714422625772166
6.1206921 0.3799761074038675
6.1207381 0.3771095159666561
6.1207842 0.38102369383212364
6.1208302 0.37866524091306586
6.1208762 0.3757333002402399
6.1209223 0.3821018883491726
6.1209683 0.3790528201592341
6.1210143 0.3725370941166314
6.1210604 0.37754268835067006
6.1211064 0.3802088657917537
6.1211524 0.3754975182934222
6.1211985 0.37693390436612745
6.1212445 0.37924103680006527
6.1212905 0.37324624177525145
6.1213366 0.3765503666023079
6.1213826 0.3776802605813784
6.1214286 0.37422968927699873
6.1214747 0.37894154334036817
6.1215207 0.37521434538613585
6.1215667 0.3708100672882804
6.1216128 0.376442223884496
6.1216588 0.3821021852248448
6.1217048 0.3747114343668354
6.1217508 0.3694308366952822
6.1217969 0.37773494726409185
6.1218429 0.37612610662436907
6.1218889 0.37009307373960093
6.121935 0.3735917334038932
6.121981 0.37636647663398565
6.122027 0.3722391145070975
6.1220731 0.37284657144455313
6.1221191 0.3736934978366073
6.1221651 0.3700812700496527
6.1222112 0.3754926850295106
6.1222572 0.37400799583485655
6.1223032 0.36908287799677236
6.1223493 0.3741166645692613
6.1223953 0.3736303973244053
6.1224413 0.37003572732951995
6.1224874 0.37296011696711956
6.1225334 0.3751237755371658
6.1225794 0.3707045679022519
6.1226255 0.3723276499100997
6.1226715 0.37618849705759666
6.1227175 0.37162360504839076
6.1227635 0.3703035405408243
6.1228096 0.37288800386472765
6.1228556 0.37400488996649106
6.1229016 0.36743604954294073
6.1229477 0.3723471607735175
6.1229937 0.3734806464731686
6.1230397 0.3669088365093168
6.1230858 0.3759125057542765
6.1231318 0.3707918612395927
6.1231778 0.3664021040498518
6.1232239 0.37280512602766114
6.1232699 0.3732885753915043
6.1233159 0.3699780006560266
6.123362 0.3720211324491627
6.123408 0.3714981127888022
6.123454 0.3680835986917601
6.1235001 0.3733494766911888
6.1235461 0.37188337436602487
6.1235921 0.3656226036891533
6.1236382 0.37314453927678737
6.1236842 0.37753289406091184
6.1237302 0.37008948263267283
6.1237762 0.36887930499056937
6.1238223 0.37270886270296577
6.1238683 0.37333279122705554
6.1239143 0.36802058708155017
6.1239604 0.37267541293164264
6.1240064 0.3724635068628678
6.1240524 0.3659792368877934
6.1240985 0.3739481412463505
6.1241445 0.3741758903285033
6.1241905 0.36693554620233737
6.1242366 0.3719513490694748
6.1242826 0.3732575897325253
6.1243286 0.3658670858316196
6.1243747 0.37488734490124154
6.1244207 0.3732077666947161
6.1244667 0.36661261780656174
6.1245128 0.37885030885590737
6.1245588 0.3718698710512224
6.1246048 0.3642741080875976
6.1246509 0.37463049726009423
6.1246969 0.3799320918455024
6.1247429 0.37383000634825864
6.1247889 0.3660525566087935
6.124835 0.3729874143171529
6.124881 0.37637764466283186
6.124927 0.36729296924072297
6.1249731 0.37333119364124623
6.1250191 0.3773159281913917
6.1250651 0.36631470396260923
6.1251112 0.37438980758325324
6.1251572 0.3759004707786826
6.1252032 0.36980476874554247
6.1252493 0.377622151483092
6.1252953 0.37576713244149706
6.1253413 0.36839597895677717
6.1253874 0.3723559080716615
6.1254334 0.3775070291393189
6.1254794 0.3692085278966545
6.1255255 0.3750841933980509
6.1255715 0.3774933992558041
6.1256175 0.3696789007820673
6.1256636 0.37599097350825306
6.1257096 0.38137589169067065
6.1257556 0.3770662927364289
6.1258016 0.3694365371951276
6.1258477 0.3759559687431791
6.1258937 0.3790270044565889
6.1259397 0.37253704917109154
6.1259858 0.37769979981627133
6.1260318 0.3781864402274599
6.1260778 0.37022164910172967
6.1261239 0.37795200018433284
6.1261699 0.3810238472562033
6.1262159 0.3731317046931581
6.126262 0.3776603564852966
6.126308 0.3772311684820353
6.126354 0.37347126141523157
6.1264001 0.38081737394959136
6.1264461 0.3802125131342148
6.1264921 0.3737686850732944
6.1265382 0.378138475940932
6.1265842 0.38586869481029124
6.1266302 0.37974808918003733
6.1266762 0.3743129253794644
6.1267223 0.37960258069327
6.1267683 0.38338730125839793
6.1268143 0.37590067325738685
6.1268604 0.38000899686604417
6.1269064 0.38420843560473283
6.1269524 0.3726304337503198
6.1269985 0.38067042125679573
6.1270445 0.3862303575251184
6.1270905 0.37723396605998183
6.1271366 0.38124153355113216
6.1271826 0.384892315529334
6.1272286 0.3774183067608788
6.1272747 0.38184680400061427
6.1273207 0.3866391356133305
6.1273667 0.3778600974174118
6.1274128 0.38443603143216676
6.1274588 0.385452690548454
6.1275048 0.3770630987121504
6.1275509 0.38743171103656326
6.1275969 0.38963293684459166
6.1276429 0.383578696355971
6.1276889 0.38189189509035515
6.127735 0.3884170578049728
6.127781 0.3869147748402342
6.127827 0.37870285756280964
6.1278731 0.38745218182844554
6.1279191 0.3886678939267122
6.1279651 0.38266978803730756
6.1280112 0.3882470102623896
6.1280572 0.3888396039461901
6.1281032 0.3835741508561974
6.1281493 0.38865094145234813
6.1281953 0.3897327242120806
6.1282413 0.38626501224666093
6.1282874 0.3902661477056476
6.1283334 0.38813270147975215
6.1283794 0.38668432802397873
6.1284255 0.39284785278997325
6.1284715 0.38786045878005737
6.1285175 0.3864922014809984
6.1285636 0.3930656387955995
6.1286096 0.3959301296136929
6.1286556 0.3912623264763684
6.1287016 0.3869301407029133
6.1287477 0.39592631409613604
6.1287937 0.3941232794176994
6.1288397 0.3870225516258544
6.1288858 0.3965207643103547
6.1289318 0.394428094443676
6.1289778 0.38841955244638965
6.1290239 0.3992221318236674
6.1290699 0.396862133105595
6.1291159 0.38758021472634685
6.129162 0.39812678235493876
6.129208 0.39704581749823353
6.129254 0.3888559146783006
6.1293001 0.3999962648111772
6.1293461 0.3994273978917716
6.1293921 0.3909620811038658
6.1294382 0.3978377607300152
6.1294842 0.3995826472811739
6.1295302 0.39439005914200576
6.1295763 0.4007897704793808
6.1296223 0.4046682163858193
6.1296683 0.3989538175355257
6.1297143 0.3965511373670265
6.1297604 0.4020425655459266
6.1298064 0.4015436068307987
6.1298524 0.39615820638465415
6.1298985 0.4019539392279037
6.1299445 0.4042925175296437
6.1299905 0.3987986610972686
6.1300366 0.4047659732618166
6.1300826 0.40351455005451486
6.1301286 0.3992646224470108
6.1301747 0.4062921441373363
6.1302207 0.40520300527251896
6.1302667 0.39968825487447923
6.1303128 0.4052627060425442
6.1303588 0.4062605601394307
6.1304048 0.40252771486285394
6.1304509 0.4063376205341341
6.1304969 0.4091110867328449
6.1305429 0.4050949939879429
6.130589 0.4077691863391707
6.130635 0.4158287613253272
6.130681 0.4057302676153025
6.130727 0.40374585844997435
6.1307731 0.4136170737763082
6.1308191 0.41292116913185467
6.1308651 0.4050877372791573
6.1309112 0.4109606961539039
6.1309572 0.4113209909227673
6.1310032 0.4052404222522672
6.1310493 0.4148479073397048
6.1310953 0.41707700967751504
6.1311413 0.4081459185373412
6.1311874 0.4136944007185971
6.1312334 0.4152119339623785
6.1312794 0.40829711161135485
6.1313255 0.418633301317256
6.1313715 0.4154386848316268
6.1314175 0.41018622150727124
6.1314636 0.4175984564860512
6.1315096 0.4180221327566017
6.1315556 0.4138507097177966
6.1316017 0.41789515478716077
6.1316477 0.4243084069173361
6.1316937 0.41879722912322215
6.1317397 0.41433402701290895
6.1317858 0.42133643405026056
6.1318318 0.4197636123850223
6.1318778 0.4145560267208691
6.1319239 0.4235591709911299
6.1319699 0.4236953056431797
6.1320159 0.4156273664885055
6.132062 0.4233222828694714
6.132108 0.4245139118141573
6.132154 0.4164527043398636
6.1322001 0.42625203621627555
6.1322461 0.42864624509111887
6.1322921 0.4180540327243588
6.1323382 0.42159317137004715
6.1323842 0.4517922274823126
6.1324302 0.28394152482946183
6.1324763 0.1952247056054977
6.1325223 0.38051289271301536
6.1325683 0.44311656225447904
6.1326144 0.43602897055034406
6.1326604 0.4459827811624626
6.1327064 0.4401449217143495
6.1327524 0.4347279964002805
6.1327985 0.44216621515248067
6.1328445 0.4442394572759991
6.1328905 0.43547572086950476
6.1329366 0.4426323606820142
6.1329826 0.44356788953164666
6.1330286 0.43652772298935416
6.1330747 0.44374728908257466
6.1331207 0.4442335477320663
6.1331667 0.4396739406418738
6.1332128 0.44433124561598164
6.1332588 0.44630719772043226
6.1333048 0.4413174674217124
6.1333509 0.44508702088503477
6.1333969 0.4457698730863875
6.1334429 0.4405183981283639
6.133489 0.4476972068700315
6.133535 0.44723924668480486
6.133581 0.44266406476392106
6.1336271 0.4492419726748702
6.1336731 0.45509632441418235
6.1337191 0.44925220684059247
6.1337651 0.44335835637638843
6.1338112 0.4472170044951388
6.1338572 0.4505703073700385
6.1339032 0.4477727085400345
6.1339493 0.45139226026498813
6.1339953 0.45124875027477684
6.1340413 0.4460129274985699
6.1340874 0.4552669121475172
6.1341334 0.4541160665583113
6.1341794 0.44476220182742887
6.1342255 0.4533896973679592
6.1342715 0.4539290904065453
6.1343175 0.4496238354867722
6.1343636 0.4563369459367461
6.1344096 0.45451200320399476
6.1344556 0.4479401392124834
6.1345017 0.4573502881518122
6.1345477 0.4632593414627316
6.1345937 0.4545183269102412
6.1346397 0.451098204620481
6.1346858 0.4593884954862863
6.1347318 0.46003004850810836
6.1347778 0.4522447825650553
6.1348239 0.46051400200643733
6.1348699 0.4620663878200146
6.1349159 0.4530014248144387
6.134962 0.45646789951454203
6.135008 0.4619065077284924
6.135054 0.4567261206295462
6.1351001 0.4622455085978918
6.1351461 0.4626895837691051
6.1351921 0.4556692264108779
6.1352382 0.4646903892547422
6.1352842 0.46239356445424584
6.1353302 0.4577248001439304
6.1353763 0.4663508744198751
6.1354223 0.46396391639671297
6.1354683 0.45831833557994384
6.1355144 0.46652583985659946
6.1355604 0.472733843452967
6.1356064 0.46536331972982004
6.1356524 0.4599284796838944
6.1356985 0.46882544046170593
6.1357445 0.46880340628744316
6.1357905 0.4603812025811335
6.1358366 0.46999500305281644
6.1358826 0.47289867049791157
6.1359286 0.46250057854513565
6.1359747 0.46943764678051625
6.1360207 0.4693853151859532
6.1360667 0.46528212939967883
6.1361128 0.47524718323883075
6.1361588 0.46889127362647154
6.1362048 0.4646816238473397
6.1362509 0.47518970145737305
6.1362969 0.4733952941310575
6.1363429 0.4697510685395153
6.136389 0.47373460386176325
6.136435 0.4755973485526017
6.136481 0.470254599174879
6.1365271 0.4753010871709482
6.1365731 0.48106726816832857
6.1366191 0.4778560887933465
6.1366651 0.4717049468739676
6.1367112 0.4758259615747647
6.1367572 0.4782268835903435
6.1368032 0.47241457373117846
6.1368493 0.4823637653013295
6.1368953 0.47979512544142244
6.1369413 0.47175886971577874
6.1369874 0.48060302111101305
6.1370334 0.48067621037974695
6.1370794 0.47416374924799853
6.1371255 0.4839132034511855
6.1371715 0.4847382243247832
6.1372175 0.4752186132165407
6.1372636 0.4819623465174703
6.1373096 0.48282429794381554
6.1373556 0.47932635982904354
6.1374017 0.4860024442713936
6.1374477 0.484602014213905
6.1374937 0.4824382393299146
6.1375398 0.48392149802953854
6.1375858 0.4913275239554028
6.1376318 0.4872058146077374
6.1376778 0.4798815250773492
6.1377239 0.49110711610422947
6.1377699 0.48769882046770363
6.1378159 0.48379469066710057
6.137862 0.48732628529407906
